language,form,measure,lexical_category,lexical_class,uni_lemma,words,aoa
Turkish,WG,understands,nouns,nouns,lamp,lamba/işık,15.1086892570511
Turkish,WG,understands,nouns,nouns,leaf,yaprak,19.7609775762406
Turkish,WG,understands,nouns,nouns,leg,bacak,15.6166929113703
Turkish,WG,understands,nouns,nouns,lemon,limon,18.4000939712981
Turkish,WG,understands,nouns,nouns,meat,et,18.0498162937697
Turkish,WG,understands,nouns,nouns,meatball,köfte,17.9738710375436
Turkish,WG,understands,nouns,nouns,medicine,ilaç,16.2030662072788
Turkish,WG,understands,nouns,nouns,milk,süt,10.9569758936354
Turkish,WG,understands,nouns,nouns,mirror,ayna,15.2196320495101
Turkish,WG,understands,nouns,nouns,monkey,maymun,20.2181025799252
Turkish,WG,understands,nouns,nouns,moon,ay/aydede,18.7197925868247
Turkish,WG,understands,nouns,nouns,mouth,ağız,11.2655348421256
Turkish,WG,understands,nouns,nouns,mud,çamur,19.3066901233562
Turkish,WG,understands,nouns,nouns,necklace,kolye,18.73205276978
Turkish,WG,understands,nouns,nouns,noodles,çorba,13.1579109037604
Turkish,WG,understands,nouns,nouns,nose,burun,12.9368174690284
Turkish,WG,understands,nouns,nouns,olive,zeytin,15.7025632150306
Turkish,WG,understands,nouns,nouns,orange (food),portakal,18.4710528047792
Turkish,WG,understands,nouns,nouns,oven,fırın,16.2884985267525
Turkish,WG,understands,nouns,nouns,pacifier,"biberon, emzik",7.21447179941391
Turkish,WG,understands,nouns,nouns,pajamas,pijama,16.2491602315331
Turkish,WG,understands,nouns,nouns,pants,pantolon,15.7886788792864
Turkish,WG,understands,nouns,nouns,paper,kağıt,15.8863476167962
Turkish,WG,understands,nouns,nouns,pastry,börek,18.3220341842525
Turkish,WG,understands,nouns,nouns,peach,şeftali,21.5078524841743
Turkish,WG,understands,nouns,nouns,peanut,fıstık,20.8964119854328
Turkish,WG,understands,nouns,nouns,pear,armut,19.2349934680058
Turkish,WG,understands,nouns,nouns,pen,kalem,13.2473607338058
Turkish,WG,understands,nouns,nouns,picture,resim,16.0029661010874
Turkish,WG,understands,nouns,nouns,pillow,yastık,12.5565901326961
Turkish,WG,understands,nouns,nouns,pipe,pipet/kamış,19.325551388296
Turkish,WG,understands,nouns,nouns,plate,tabak,14.4342662497724
Turkish,WG,understands,nouns,nouns,pool,havuz,20.1292398365557
Turkish,WG,understands,nouns,nouns,porch,balkon,15.2485306008262
Turkish,WG,understands,nouns,nouns,potato,patates,16.26444384817
Turkish,WG,understands,nouns,nouns,potty,"lazımlık/oturak, tuvalet",14.7574539892851
Turkish,WG,understands,nouns,nouns,pretzel,simit,18.8728300251024
Turkish,WG,understands,nouns,nouns,pudding,muhallebi,23.916277436492
Turkish,WG,understands,nouns,nouns,purse,çanta,14.5354056242388
Turkish,WG,understands,nouns,nouns,radio,radyo,20.704711616452
Turkish,WG,understands,nouns,nouns,rain,yağmur,16.9521840668351
Turkish,WG,understands,nouns,nouns,refrigerator,buzdolabı,14.9134338072167
Turkish,WG,understands,nouns,nouns,remote control,kumanda,10.7055716195415
Turkish,WG,understands,nouns,nouns,rice,pilav,15.3216701715268
Turkish,WG,understands,nouns,nouns,road,yol,19.0101408180334
Turkish,WG,understands,nouns,nouns,rock,taş,16.3531773438493
Turkish,WG,understands,nouns,nouns,room,oda,14.760068677593
Turkish,WG,understands,nouns,nouns,rope,ip,18.9088067210478
Turkish,WG,understands,nouns,nouns,sand,kum,17.9355558082036
Turkish,WG,understands,nouns,nouns,ship,gemi/vapur,20.2622478677181
Turkish,WG,understands,nouns,nouns,shirt,"gömlek, tişört",18.1915596098095
Turkish,WG,understands,nouns,nouns,shoe,ayakkabı/pabuç,10.8206755303874
Turkish,WG,understands,nouns,nouns,shovel,kürek,18.5416938066294
Turkish,WG,understands,nouns,nouns,slide (object),kaydırak,16.5914815753278
Turkish,WG,understands,nouns,nouns,slipper,terlik,15.0808983011744
Turkish,WG,understands,nouns,nouns,soap,sabun,16.7908456989133
Turkish,WG,understands,nouns,nouns,sock,çorap,12.406468603061
Turkish,WG,understands,nouns,nouns,soda,kola,17.0754304024835
Turkish,WG,understands,nouns,nouns,soup,tarhana,28.6797586679348
Turkish,WG,understands,nouns,nouns,spaghetti,makarna,15.1763483042032
Turkish,WG,understands,nouns,nouns,spoon,kaşık,13.2812349466199
Turkish,WG,understands,nouns,nouns,stairs,merdiven,15.3341599442227
Turkish,WG,understands,nouns,nouns,star,yıldız,20.343900199988
Turkish,WG,understands,nouns,nouns,street,sokak,16.657097318405
Turkish,WG,understands,nouns,nouns,sun,güneş,18.9604325025408
Turkish,WG,understands,nouns,nouns,sweater,kazak,18.2421334059391
Turkish,WG,understands,nouns,nouns,swing (object),salıncak,13.8750868290101
Turkish,WG,understands,nouns,nouns,table,masa,14.4937528753019
Turkish,WG,understands,nouns,nouns,telephone,telefon,9.3807537844888
Turkish,WG,understands,nouns,nouns,toast,tost,21.9933035550678
Turkish,WG,understands,nouns,nouns,tomato,domates,15.652965477661
Turkish,WG,understands,nouns,nouns,tongue,dil,14.664154176232
Turkish,WG,understands,nouns,nouns,tooth,diş,14.8040635865369
Turkish,WG,understands,nouns,nouns,toy (object),oyuncak,9.4604866911238
Turkish,WG,understands,nouns,nouns,train,tren,22.1690011518249
Turkish,WG,understands,nouns,nouns,tree,ağaç,16.620204198159
Turkish,WG,understands,nouns,nouns,truck,kamyon,19.5361830054956
Turkish,WG,understands,nouns,nouns,tummy,göbek,14.9975232518089
Turkish,WG,understands,nouns,nouns,tv,televizyon,9.95108212581539
Turkish,WG,understands,nouns,nouns,vacuum,süpürge,14.9043239461054
Turkish,WG,understands,nouns,nouns,vest,yelek,16.8434969781496
Turkish,WG,understands,nouns,nouns,wall,duvar,19.1909443920143
Turkish,WG,understands,nouns,nouns,water (beverage),su,3.46060002635348
Turkish,WG,understands,nouns,nouns,watermelon,karpuz,18.1422766676653
Turkish,WG,understands,nouns,nouns,window,pencere,14.5091904179688
Turkish,WG,understands,nouns,nouns,yogurt,yoğurt,14.4492689552606
Turkish,WG,understands,nouns,nouns,yogurt drink,ayran,18.570212665354
Turkish,WG,understands,other,other,all gone,yok,13.956032046445
Turkish,WG,understands,other,other,aunt,"hala, teyze",12.7081071104439
Turkish,WG,understands,other,other,baa baa,mee,13.2849985383453
Turkish,WG,understands,other,other,baby,bebek,11.7153031593416
Turkish,WG,understands,other,other,baby food,mama,5.41888656200236
Turkish,WG,understands,other,other,bath,banyo,11.9026491674069
Turkish,WG,understands,other,other,boogeyman,öcü,17.6281092226071
Turkish,WG,understands,other,other,bravo,aferin,9.87107370553767
Turkish,WG,understands,other,other,brother,abi,10.89053582953
Turkish,WG,understands,other,other,bye,"bay-bay, güle-güle, hoşçakal",6.00510675032327
Turkish,WG,understands,other,other,child,çocuk,15.4265805913327
Turkish,WG,understands,other,other,child's own name,kendi ismi,5.3976707416546
Turkish,WG,understands,other,other,clap,alkış,7.00803408433907
Turkish,WG,understands,other,other,clown,palyaço,23.9128665990962
Turkish,WG,understands,other,other,come on,hadi,13.7289123209101
Turkish,WG,understands,other,other,doctor,doktor,16.4766828776278
Turkish,WG,understands,other,other,don't,"hayır, cıss",6.27975630581647
Turkish,WG,understands,other,other,evening,akşam,18.3208232253878
Turkish,WG,understands,other,other,friend,arkadaş,17.4673456751736
Turkish,WG,understands,other,other,girl,kız,20.6570972342006
Turkish,WG,understands,other,other,go potty,"çiş, kaka",12.579896146716
Turkish,WG,understands,other,other,goal,gol,15.3093804366239
Turkish,WG,understands,other,other,good morning,günaydın,17.1592870582643
Turkish,WG,understands,other,other,good night,iyi geceler,17.0028815506685
Turkish,WG,understands,other,other,grandma,"anneanne/babaanne/büyükanne, nine",11.0948710836447
Turkish,WG,understands,other,other,grandpa,dede,8.25502233680313
Turkish,WG,understands,other,other,grocery,bakkal,16.2601138894665
Turkish,WG,understands,other,other,hello,alo,8.6661889230961
Turkish,WG,understands,other,other,hide and seek,saklambaç,18.1759508478932
Turkish,WG,understands,other,other,home,ev,13.2124667904331
Turkish,WG,understands,other,other,lullaby,ninni,15.1055607927213
Turkish,WG,understands,other,other,man,adam,18.7802865917055
Turkish,WG,understands,other,other,market,"çarşı, market, pazar",17.5759745746565
Turkish,WG,understands,other,other,meow,pisi-pisi,9.81020309961694
Turkish,WG,understands,other,other,moo,möö,13.9541104678088
Turkish,WG,understands,other,other,morning,sabah,19.3471177952335
Turkish,WG,understands,other,other,music,müzik,14.5034228544537
Turkish,WG,understands,other,other,night,gece,20.9904952515662
Turkish,WG,understands,other,other,now,"hemen, şimdi",18.2591719373199
Turkish,WG,understands,other,other,ok,tamam,13.9736129667658
Turkish,WG,understands,other,other,ouch,uf,10.6438761244302
Turkish,WG,understands,other,other,outing,atta,4.4124648714516
Turkish,WG,understands,other,other,outside,dışarı,11.8220141561817
Turkish,WG,understands,other,other,park,park,14.2934169454972
Turkish,WG,understands,other,other,policeman,polis,22.0078260419037
Turkish,WG,understands,other,other,present,var,14.8802518222044
Turkish,WG,understands,other,other,school,okul,21.1058981459795
Turkish,WG,understands,other,other,sea,deniz,19.3509316277831
Turkish,WG,understands,other,other,shame,ayıp,15.9847935618199
Turkish,WG,understands,other,other,sibling,kardeş,15.9639333923414
Turkish,WG,understands,other,other,sing,şarkı,14.1120562410907
Turkish,WG,understands,other,other,sister,abla,10.571700608042
Turkish,WG,understands,other,other,sleep,uyku,12.6483860957224
Turkish,WG,understands,other,other,somersault,takla,20.3085295044778
Turkish,WG,understands,other,other,store,dükkan,21.1223377196092
Turkish,WG,understands,other,other,surprise,sürpriz,21.8429313874122
Turkish,WG,understands,other,other,take in (arms),kucak,10.4659979536597
Turkish,WG,understands,other,other,thank you,teşekkür/sağol,17.6427598831598
Turkish,WG,understands,other,other,today,bugün,21.4185884830646
Turkish,WG,understands,other,other,uncle,"amca, dayı",12.7680506172502
Turkish,WG,understands,other,other,up,hop/hoppa,5.81730645531413
Turkish,WG,understands,other,other,village,köy,23.5729893413945
Turkish,WG,understands,other,other,vroom,düt,10.5068314515754
Turkish,WG,understands,other,other,watch out,dikkat,16.9425913886205
Turkish,WG,understands,other,other,woof woof,havhav,10.4905166353287
Turkish,WG,understands,other,other,work (place),iş,20.2275999784293
Turkish,WG,understands,other,other,yes,evet,13.7709145479762
Turkish,WG,understands,other,other,yum yum,ham,0.501101818776063
Turkish,WG,understands,predicates,adjectives,big,"büyük, kocaman",16.8854775884823
Turkish,WG,understands,predicates,adjectives,bitter,acı (lezzet),14.7904521269765
Turkish,WG,understands,predicates,adjectives,clean (description),temiz,19.1585964301055
Turkish,WG,understands,predicates,adjectives,closed (description),kapalı,16.090550394666
Turkish,WG,understands,predicates,adjectives,cold,soğuk,14.1206375614955
Turkish,WG,understands,predicates,adjectives,cute,cici,9.32275287876345
Turkish,WG,understands,predicates,adjectives,dark,karanlık,16.6356283029351
Turkish,WG,understands,predicates,adjectives,dirty,"kirli, pis",12.9243740846526
Turkish,WG,understands,predicates,adjectives,empty,boş,17.5747413137984
Turkish,WG,understands,predicates,adjectives,funny,komik,22.5294686528222
Turkish,WG,understands,predicates,adjectives,good,iyi,18.7071044978617
Turkish,WG,understands,predicates,adjectives,hot,sıcak,11.5795253750362
Turkish,WG,understands,predicates,adjectives,little (description),küçük,17.6643829196392
Turkish,WG,understands,predicates,adjectives,many,çok,18.8920553788352
Turkish,WG,understands,predicates,adjectives,naughty,yaramaz,18.472162174209
Turkish,WG,understands,predicates,adjectives,new,yeni,20.0343151659868
Turkish,WG,understands,predicates,adjectives,open (description),açık,16.5031449241745
Turkish,WG,understands,predicates,adjectives,pretty,güzel,16.473191610958
Turkish,WG,understands,predicates,adjectives,red,kırmızı,29.41620729582
Turkish,WG,understands,predicates,adjectives,sick,hasta,17.3075113450959
Turkish,WG,understands,predicates,adjectives,sweet,tatlı,16.872186401618
Turkish,WG,understands,predicates,adjectives,ugly,çirkin,19.5186406073283
Turkish,WG,understands,predicates,adjectives,wet,islak,16.1928915070839
Turkish,WG,understands,predicates,verbs,bathe,yıkan,15.9993975369539
Turkish,WG,understands,predicates,verbs,begin,"başla, ol",16.9010996104341
Turkish,WG,understands,predicates,verbs,bite,isır,12.3848919787406
Turkish,WG,understands,predicates,verbs,break,kır,16.7625276711466
Turkish,WG,understands,predicates,verbs,bring,getir,12.2545887909764
Turkish,WG,understands,predicates,verbs,carry,taşı,16.5825512715857
Turkish,WG,understands,predicates,verbs,catch,yakala,15.4496925499484
Turkish,WG,understands,predicates,verbs,climb,çık,14.7071544879908
Turkish,WG,understands,predicates,verbs,close,kapat,13.2505730196434
Turkish,WG,understands,predicates,verbs,comb (action),tara,14.0673291263237
Turkish,WG,understands,predicates,verbs,come,gel,8.29142987360362
Turkish,WG,understands,predicates,verbs,cough,öksür,15.0461206290513
Turkish,WG,understands,predicates,verbs,count,say,18.802921878775
Turkish,WG,understands,predicates,verbs,cover,ört,15.7759884933097
Turkish,WG,understands,predicates,verbs,cry,ağla,14.5147588655737
Turkish,WG,understands,predicates,verbs,die,öl,24.0716503421014
Turkish,WG,understands,predicates,verbs,do,yap,14.5682292342705
Turkish,WG,understands,predicates,verbs,draw,çiz,16.5912633550568
Turkish,WG,understands,predicates,verbs,dress (action),gıdıkla,15.0561326294469
Turkish,WG,understands,predicates,verbs,drink (action),iç,11.4372127327608
Turkish,WG,understands,predicates,verbs,drop,bırak,12.4257139769909
Turkish,WG,understands,predicates,verbs,eat,ye,10.2592818388571
Turkish,WG,understands,predicates,verbs,enter,git,12.4034040867476
Turkish,WG,understands,predicates,verbs,fall,düş,15.749309532678
Turkish,WG,understands,predicates,verbs,feed,yedir,15.5317610316612
Turkish,WG,understands,predicates,verbs,find,bul,15.3392015503681
Turkish,WG,understands,predicates,verbs,finish,bit,17.0887523157059
Turkish,WG,understands,predicates,verbs,fly (action),uç,18.8083756610312
Turkish,WG,understands,predicates,verbs,get off,in,14.7797433742161
Turkish,WG,understands,predicates,verbs,get wet,islan,18.4056452173045
Turkish,WG,understands,predicates,verbs,give,ver,9.25202201357922
Turkish,WG,understands,predicates,verbs,go,giy,12.8134192242712
Turkish,WG,understands,predicates,verbs,hide,sakla,16.5355530328107
Turkish,WG,understands,predicates,verbs,hit,vur,12.7977759663322
Turkish,WG,understands,predicates,verbs,hold,tut,11.9278816290834
Turkish,WG,understands,predicates,verbs,hug,sarıl,12.3765299236848
Turkish,WG,understands,predicates,verbs,hungry,acık,15.9296046850431
Turkish,WG,understands,predicates,verbs,hurt,acı (canı),13.1301437151202
Turkish,WG,understands,predicates,verbs,jump,atla,16.077889464271
Turkish,WG,understands,predicates,verbs,kick,döv,15.6258874886489
Turkish,WG,understands,predicates,verbs,kiss,öp,10.2112721352965
Turkish,WG,understands,predicates,verbs,laugh,gül,13.7283737491783
Turkish,WG,understands,predicates,verbs,lie,yat,11.4507663599959
Turkish,WG,understands,predicates,verbs,lift,kaldır,14.8334696021196
Turkish,WG,understands,predicates,verbs,look,bak,9.0819059618979
Turkish,WG,understands,predicates,verbs,look for,ara,15.4377760376618
Turkish,WG,understands,predicates,verbs,love,sev,14.4595916087418
Turkish,WG,understands,predicates,verbs,open,aç,13.0370529331303
Turkish,WG,understands,predicates,verbs,opened,açıl,19.9513207422173
Turkish,WG,understands,predicates,verbs,paint,boya,19.305338592037
Turkish,WG,understands,predicates,verbs,pass,geç,16.4022103039848
Turkish,WG,understands,predicates,verbs,play,oyna,12.1528365923868
Turkish,WG,understands,predicates,verbs,press,bas,14.3531419868169
Turkish,WG,understands,predicates,verbs,pull,çek,15.2708290924303
Turkish,WG,understands,predicates,verbs,push,it,16.9460294230263
